date,cum_EL_return_512_with_cost,cum_ES_return_512_with_cost,cum_ELS_return_512_with_cost,cum_VL_return_512_with_cost,cum_VS_return_512_with_cost,cum_VLS_return_512_with_cost,cum_EL_return_512_without_cost,cum_ES_return_512_without_cost,cum_ELS_return_512_without_cost,cum_VL_return_512_without_cost,cum_VS_return_512_without_cost,cum_VLS_return_512_without_cost
2021-08-23,-0.603769734264068,-0.6191073484586775,-1.2228770827227449,-0.7261221609233338,1.430096732109656,0.7039745711863216,0.8162302657359312,0.8008926515413247,1.6171229172772554,0.6938778390766652,2.850096732109656,3.5439745711863275
2021-08-24,-0.6066368708639331,-0.6279443510342609,-1.2345812218981933,-0.7268232295448857,1.424640371385546,0.6978171418406596,0.814363129136066,0.7930556489657413,1.607418778101807,0.6941767704551134,2.8456403713855463,3.5398171418406656
2021-08-25,-0.6033138078189598,-0.6318500510570076,-1.2351638588759666,-0.7262255251438446,1.4231490126491055,0.69692348750526,0.8186861921810393,0.7901499489429946,1.6088361411240337,0.6957744748561544,2.845149012649106,3.540923487505266
2021-08-26,-0.6245761532472095,-0.6253979307343269,-1.2499740839815356,-0.7368035658882737,1.4296947488325675,0.692891182944293,0.7984238467527897,0.7976020692656753,1.5960259160184647,0.6861964341117253,2.852694748832568,3.5388911829442993
2021-08-27,-0.6172140777411012,-0.6349008792229887,-1.252114956964089,-0.7291774514990659,1.4266126651623865,0.6974352136633197,0.806785922258898,0.7890991207770136,1.5958850430359113,0.6948225485009331,2.850612665162387,3.545435213663326
2021-08-30,-0.6101872991715105,-0.6356736544946399,-1.2458609536661496,-0.7243247798365587,1.4251636296591013,0.7008388498225417,0.8148127008284887,0.7893263455053624,1.6041390463338507,0.7006752201634402,2.8501636296591015,3.550838849822548
2021-08-31,-0.6157186173519098,-0.63777411110927,-1.253492728461179,-0.7298251032124018,1.4217506647663907,0.6919255615539881,0.8102813826480894,0.7882258888907323,1.5985072715388213,0.6961748967875971,2.847750664766391,3.543925561553994
2021-09-01,-0.6224654967595111,-0.6350105406660526,-1.257476037425563,-0.7338270168801562,1.4257618472533764,0.6919348303732196,0.804534503240488,0.7919894593339497,1.5965239625744374,0.6931729831198428,2.8527618472533764,3.5459348303732257
2021-09-02,-0.616178864330311,-0.6471380672545773,-1.2633169315848876,-0.7304994119394734,1.4135202347931615,0.6830208228536875,0.8118211356696882,0.7808619327454249,1.5926830684151128,0.6975005880605255,2.8415202347931614,3.5390208228536935
2021-09-03,-0.6103136702367388,-0.6428094511233502,-1.2531231213600882,-0.7192429359187578,1.4132253055973165,0.6939823696785582,0.8186863297632604,0.7861905488766521,1.6048768786399121,0.7097570640812412,2.8422253055973163,3.5519823696785644
2021-09-07,-0.6104789573237942,-0.6354832072845599,-1.2459621646083534,-0.7180622790760085,1.420329425614305,0.702267146538296,0.819521042676205,0.7945167927154424,1.614037835391647,0.7119377209239904,2.850329425614305,3.5622671465383022
2021-09-08,-0.6270918631651587,-0.6282421472262589,-1.255334010391417,-0.7384200887941638,1.4199487533736226,0.6815286645794584,0.8039081368348404,0.8027578527737433,1.6066659896085833,0.6925799112058352,2.8509487533736224,3.5435286645794646
2021-09-09,-0.6225078885926587,-0.6285317997697327,-1.2510396883623907,-0.7372643535928616,1.419594031226029,0.6823296776331669,0.8094921114073405,0.8034682002302695,1.6129603116376097,0.6947356464071374,2.851594031226029,3.546329677633173
2021-09-10,-0.6204361964506043,-0.6270184831955558,-1.2474546796461594,-0.7356738358716396,1.419750057368448,0.6840762214968081,0.8125638035493948,0.8059815168044465,1.618545320353841,0.6973261641283593,2.852750057368448,3.5500762214968145
2021-09-13,-0.6293516522173411,-0.6436875285036396,-1.27303918072098,-0.7433669606722779,1.4040085625204757,0.6606416018481974,0.804648347782658,0.7903124714963626,1.5949608192790203,0.690633039327721,2.838008562520476,3.5286416018482036
2021-09-14,-0.632252940632818,-0.6346423591181714,-1.2668952997509886,-0.7546372353347043,1.418133658554733,0.6634964232200283,0.8027470593671812,0.8003576408818309,1.6031047002490117,0.6803627646652947,2.853133658554733,3.5334964232200345
2021-09-15,-0.6254773491333682,-0.6599242197502665,-1.2854015688836338,-0.7480383302600543,1.3956954723207886,0.647657142060734,0.810522650866631,0.7760757802497358,1.5865984311163666,0.6879616697399447,2.8316954723207886,3.51965714206074
2021-09-16,-0.6252133090334531,-0.6618237910321432,-1.2870371000655954,-0.7516472091581485,1.3949250693679702,0.6432778602098215,0.8117866909665461,0.7751762089678591,1.586962899934405,0.6853527908418504,2.83192506936797,3.5172778602098274
2021-09-17,-0.6427006256038077,-0.6568562647740952,-1.299556890377902,-0.7670812844239344,1.395136704952314,0.6280554205283794,0.7952993743961915,0.7811437352259071,1.5764431096220983,0.6709187155760645,2.833136704952314,3.504055420528385
2021-09-20,-0.6610402288533693,-0.6411221680647926,-1.302162396918161,-0.7781293514233285,1.4066154806265356,0.6284861292032069,0.7779597711466298,0.7978778319352097,1.5758376030818393,0.6608706485766704,2.8456154806265355,3.506486129203213
2021-09-21,-0.6544952736043325,-0.6302948778685687,-1.2847901514729003,-0.7709220378343594,1.419804606885076,0.6488825690507165,0.7855047263956667,0.8097051221314335,1.5952098485271,0.6690779621656395,2.859804606885076,3.5288825690507224
2021-09-22,-0.6420369046252544,-0.6389631954920735,-1.281000100117327,-0.7556756139400521,1.4088200979095233,0.6531444839694711,0.7989630953747447,0.8020368045079288,1.6009998998826733,0.6853243860599468,2.8498200979095234,3.535144483969477
2021-09-23,-0.6402782120180366,-0.6641819845001278,-1.3044601965181635,-0.7489565912978631,1.3864241854410881,0.6374675941432251,0.8017217879819626,0.7778180154998745,1.5795398034818369,0.6930434087021359,2.8284241854410883,3.5214675941432305
2021-09-24,-0.6371572176204441,-0.665915069352911,-1.3030722869733542,-0.7457543143885316,1.3828892454470794,0.6371349310585479,0.8058427823795551,0.7770849306470913,1.5829277130266461,0.6972456856114674,2.8258892454470796,3.5231349310585536
2021-09-27,-0.6561440030341291,-0.6650924744803671,-1.3212364775144954,-0.766742747423646,1.3810665305736725,0.6143237831500267,0.78785599696587,0.7789075255196352,1.566763522485505,0.6772572525763529,2.8250665305736726,3.5023237831500325
2021-09-28,-0.6863960477726276,-0.6531487294434785,-1.339544777216105,-0.8006682656642016,1.3880070546910366,0.5873387890268352,0.7586039522273715,0.7918512705565238,1.5504552227838952,0.6443317343357974,2.833007054691037,3.4773387890268412
2021-09-29,-0.7145182647478925,-0.6550238549119225,-1.369542119659814,-0.8280451338091543,1.3845962484860608,0.5565511146769067,0.7314817352521067,0.7909761450880798,1.5224578803401863,0.6179548661908446,2.830596248486061,3.4485511146769126
2021-09-30,-0.7220380717171776,-0.6439147382489876,-1.3659528099661644,-0.85821002629591,1.3954650737547771,0.5372550474588673,0.7249619282828216,0.8030852617510147,1.528047190033836,0.5887899737040889,2.842465073754777,3.4312550474588734
2021-10-01,-0.7130511569366379,-0.6524271269288968,-1.365478283865534,-0.8523351065659333,1.3869559490795398,0.5346208425136069,0.7349488430633613,0.7955728730711055,1.5305217161344664,0.5956648934340657,2.8349559490795397,3.430620842513613
2021-10-04,-0.7284246993929362,-0.6439035866343975,-1.372328286027333,-0.8659017651685595,1.3958435993259597,0.5299418341574006,0.720575300607063,0.8050964133656048,1.5256717139726674,0.5830982348314394,2.8448435993259595,3.427941834157407
2021-10-05,-0.7178305366370881,-0.6517870554149564,-1.3696175920520437,-0.85266940135482,1.3885921786911022,0.5359227773362827,0.7321694633629111,0.7982129445850459,1.5303824079479567,0.597330598645179,2.838592178691102,3.435922777336289
2021-10-06,-0.7323217947742854,-0.6547661496502811,-1.3870879444245658,-0.8619421910583808,1.3868770233424306,0.5249348322840502,0.7186782052257138,0.7962338503497212,1.5149120555754345,0.5890578089416182,2.8378770233424304,3.4269348322840565
2021-10-07,-0.7157556024048768,-0.6709782243508867,-1.3867338267557627,-0.8455836056794219,1.3738647566699398,0.5282811509905183,0.7362443975951225,0.7810217756491156,1.5172661732442376,0.606416394320577,2.8258647566699397,3.4322811509905247
2021-10-08,-0.723893443441063,-0.6723528343344477,-1.3962462777755098,-0.8578851573127526,1.3773308699524618,0.5194457126397096,0.7291065565589363,0.7806471656655546,1.5097537222244903,0.5951148426872463,2.8303308699524616,3.425445712639716
2021-10-11,-0.7283160094403579,-0.6714310304862536,-1.3997470399266108,-0.8594810238577022,1.380885187646239,0.5214041637885372,0.7256839905596414,0.7825689695137487,1.5082529600733894,0.5945189761422968,2.834885187646239,3.4294041637885435
2021-10-12,-0.7315139507141808,-0.669212145642487,-1.400726096356667,-0.8609551795544494,1.3890617665707186,0.5281065870162696,0.7234860492858185,0.7857878543575153,1.5092739036433331,0.5940448204455495,2.8440617665707184,3.438106587016276
2021-10-13,-0.720600631898349,-0.6738477618898439,-1.3944483937881922,-0.8429461798621317,1.3850218643513599,0.5420756844892287,0.7353993681016503,0.7821522381101584,1.517551606211808,0.6130538201378672,2.84102186435136,3.454075684489235
2021-10-14,-0.6965860982473905,-0.6867204414767828,-1.3833065397241726,-0.8194569971294455,1.3748094849130392,0.5553524877835944,0.7604139017526088,0.7702795585232195,1.5306934602758275,0.6375430028705534,2.8318094849130393,3.469352487783601
2021-10-15,-0.6976652398579885,-0.6933695718353945,-1.3910348116933824,-0.8182817785243237,1.3684385887052968,0.5501568101809737,0.7603347601420108,0.7646304281646078,1.5249651883066178,0.6397182214756753,2.826438588705297,3.4661568101809803
2021-10-18,-0.6896846075192867,-0.6892041989733694,-1.3788888064926557,-0.8077621203980689,1.3721539001630727,0.5643917797650045,0.7693153924807126,0.7697958010266329,1.5391111935073445,0.65123787960193,2.831153900163073,3.482391779765011
2021-10-19,-0.6769392864855485,-0.7025476661589608,-1.3794869526445088,-0.8038733123351284,1.3605656451854797,0.556692332850352,0.7830607135144508,0.7574523338410415,1.5405130473554913,0.6561266876648706,2.82056564518548,3.4766923328503587
2021-10-20,-0.678337544217835,-0.7087383831906738,-1.3870759274085083,-0.8064141566863321,1.3585749289035804,0.552160772217249,0.7826624557821643,0.7522616168093285,1.5349240725914919,0.6545858433136669,2.8195749289035805,3.474160772217256
2021-10-21,-0.6677981496315754,-0.7058120008549588,-1.3736101504865337,-0.7954696096249066,1.3581974799079082,0.5627278702830022,0.794201850368424,0.7561879991450435,1.5503898495134665,0.6665303903750923,2.8201974799079084,3.486727870283009
2021-10-22,-0.6617017689964947,-0.7044011607562799,-1.3661029297527743,-0.7857869406422904,1.359330610879355,0.5735436702370653,0.8012982310035046,0.7585988392437224,1.559897070247226,0.6772130593577086,2.822330610879355,3.499543670237072
2021-10-25,-0.6579935243976981,-0.7108424032311316,-1.3688359276288293,-0.7837719633429729,1.357405217410398,0.5736332540674259,0.8060064756023012,0.7531575967688707,1.5591640723711708,0.680228036657026,2.821405217410398,3.501633254067433
