date,cum_EL_return_21_with_cost,cum_ES_return_21_with_cost,cum_ELS_return_21_with_cost,cum_VL_return_21_with_cost,cum_VS_return_21_with_cost,cum_VLS_return_21_with_cost,cum_EL_return_21_without_cost,cum_ES_return_21_without_cost,cum_ELS_return_21_without_cost,cum_VL_return_21_without_cost,cum_VS_return_21_without_cost,cum_VLS_return_21_without_cost
2016-01-04,-0.008412193675535296,0.001722628558586646,-0.00668956511694865,-0.0033547349857169805,0.0021781582107697,-0.0011765767749472807,-0.007412193675535295,0.002722628558586646,-0.004689565116948649,-0.0023547349857169805,0.0031781582107697,0.0008234232250527193
2016-01-05,-0.009552708033231803,0.00312036783344595,-0.006432340199785853,-0.002825085631397015,0.003412181250829382,0.0005870956194323667,-0.007552708033231802,0.00512036783344595,-0.0024323401997858518,-0.0008250856313970151,0.005412181250829382,0.004587095619432367
2016-01-06,-0.025894890186992734,0.009971355611621897,-0.015923534575370837,-0.019891333725632683,0.009605338229719217,-0.010285995495913466,-0.02289489018699273,0.012971355611621896,-0.009923534575370836,-0.01689133372563268,0.012605338229719217,-0.004285995495913463
2016-01-07,-0.08903404538676611,0.023751837116195027,-0.06528220827057109,-0.08882283112017178,0.020070341774093604,-0.06875248934607818,-0.08503404538676611,0.027751837116195027,-0.05728220827057108,-0.08482283112017178,0.024070341774093604,-0.06075248934607818
2016-01-08,-0.1157239616204761,0.05067446424711394,-0.06504949737336217,-0.12456987817979463,0.022904106258173206,-0.10166577192162143,-0.1107239616204761,0.05567446424711394,-0.05504949737336216,-0.11956987817979463,0.027904106258173206,-0.09166577192162143
2016-01-11,-0.11184561872045479,0.025026528500174595,-0.0868190902202802,-0.12418037548287353,-0.016006798152390728,-0.14018717363526426,-0.10584561872045478,0.031026528500174594,-0.07481909022028019,-0.11818037548287352,-0.010006798152390726,-0.12818717363526425
2016-01-12,-0.10541944849389262,0.011780469810191947,-0.09363897868370069,-0.12123691942398261,-0.02998071781732191,-0.15121763724130452,-0.09841944849389261,0.018780469810191946,-0.07963897868370068,-0.1142369194239826,-0.02298071781732191,-0.1372176372413045
2016-01-13,-0.1346319592108123,0.03696191439483227,-0.09767004481598006,-0.15748296544910106,-0.0028114489775973514,-0.1602944144266984,-0.1266319592108123,0.04496191439483227,-0.08167004481598004,-0.14948296544910106,0.005188551022402649,-0.14429441442669838
2016-01-14,-0.11140270429793378,0.0047819563267779,-0.1066207479711559,-0.15431146063819542,-0.037901306571164695,-0.1922127672093601,-0.10240270429793377,0.013781956326777901,-0.08862074797115588,-0.14531146063819542,-0.028901306571164694,-0.17421276720936008
2016-01-15,-0.12932096809282978,0.051171766219671025,-0.07814920187315877,-0.16364881505549844,-0.03003783413515004,-0.19368664919064846,-0.11932096809282977,0.06117176621967103,-0.058149201873158744,-0.15364881505549843,-0.020037834135150038,-0.17368664919064844
2016-01-19,-0.1279240494539914,0.06412953200223759,-0.06379451745175385,-0.16271058171566216,-0.006441330795520103,-0.16915191251118222,-0.11692404945399142,0.07512953200223758,-0.04179451745175382,-0.15171058171566215,0.0045586692044799,-0.1471519125111822
2016-01-20,-0.14331745270764232,0.06858599412321817,-0.07473145858442418,-0.164132285076791,-0.005069130558387765,-0.1692014156351787,-0.13131745270764233,0.08058599412321817,-0.05073145858442414,-0.152132285076791,0.006930869441612237,-0.1452014156351787
2016-01-21,-0.1404903249275684,0.05414618648175338,-0.08634413844581507,-0.16084954228693865,-0.020831380671611,-0.1816809229585496,-0.12749032492756845,0.06714618648175337,-0.060344138445815036,-0.14784954228693864,-0.007831380671610997,-0.15568092295854957
2016-01-22,-0.1364383381415539,0.03455446573874961,-0.10188387240280432,-0.1629857169464523,-0.03185584363935202,-0.19484156058580426,-0.12243833814155394,0.0485544657387496,-0.0738838724028043,-0.1489857169464523,-0.017855843639352012,-0.16684156058580424
2016-01-25,-0.14964370712711927,0.02157110232755009,-0.1280726047995692,-0.17338265292467553,-0.050435185854908124,-0.22381783877958358,-0.13464370712711932,0.03657110232755008,-0.09807260479956918,-0.15838265292467552,-0.035435185854908124,-0.19381783877958356
2016-01-26,-0.13343679544998577,0.017253386053464884,-0.11618340939652089,-0.15293562072119535,-0.052532470480448505,-0.2054680912016438,-0.11743679544998581,0.033253386053464874,-0.08418340939652089,-0.13693562072119533,-0.036532470480448505,-0.17346809120164378
2016-01-27,-0.13336594259037257,0.02902039949552339,-0.10434554309484918,-0.14865272075759295,-0.04246002327858128,-0.19111274403617418,-0.11636594259037261,0.046020399495523376,-0.0703455430948492,-0.13165272075759293,-0.025460023278581278,-0.15711274403617415
2016-01-28,-0.1327776361707032,0.03628787399802271,-0.0964897621726805,-0.14784015474970563,-0.025516820216724596,-0.17335697496643018,-0.11477763617070326,0.0542878739980227,-0.06048976217268051,-0.12984015474970562,-0.00751682021672459,-0.13735697496643015
2016-01-29,-0.10592488110376545,-0.009909584938100229,-0.11583446604186569,-0.1446464321471471,-0.08356890090876552,-0.22821533305591257,-0.0869248811037655,0.00909041506189976,-0.0778344660418657,-0.12564643214714707,-0.06456890090876552,-0.19021533305591254
2016-02-01,-0.10846368817560062,0.00039732103978704775,-0.10806636713581358,-0.146234450257168,-0.0675873434082962,-0.21382179366546417,-0.08846368817560067,0.020397321039787038,-0.0680663671358136,-0.12623445025716798,-0.04758734340829619,-0.17382179366546413
2016-02-02,-0.14088806611974647,0.020817249627473368,-0.1200708164922731,-0.17595363309292514,-0.06595408526906477,-0.24190771836198988,-0.1198880661197465,0.04181724962747336,-0.07807081649227311,-0.15495363309292512,-0.04495408526906476,-0.19990771836198984
2016-02-03,-0.14027470209096926,0.007793228695227878,-0.13248147339574137,-0.18884240649401848,-0.06857497474307553,-0.257417381237094,-0.11827470209096928,0.029793228695227866,-0.08848147339574139,-0.16684240649401846,-0.046574974743075516,-0.21341738123709394
2016-02-04,-0.12196344855152963,-0.008634150683805318,-0.13059759923533493,-0.15987108688672808,-0.07179138631893328,-0.23166247320566136,-0.09896344855152965,0.014365849316194671,-0.08459759923533496,-0.13687108688672806,-0.04879138631893327,-0.18566247320566132
2016-02-05,-0.14133565216087626,0.010399526962751399,-0.13093612519812484,-0.1922211314717471,-0.06966701645306692,-0.261888147924814,-0.11733565216087627,0.03439952696275139,-0.08293612519812486,-0.16822113147174708,-0.0456670164530669,-0.21388814792481398
2016-02-08,-0.15120885807641526,0.015600074317183667,-0.13560878375923158,-0.19327150792551254,-0.06886935564379004,-0.2621408635693026,-0.12620885807641527,0.04060007431718366,-0.0856087837592316,-0.16827150792551251,-0.04386935564379003,-0.21214086356930253
2016-02-09,-0.13931437817813602,0.020261054833682082,-0.11905332334445393,-0.19375182872708877,-0.06879721690342491,-0.26254904563051373,-0.11331437817813604,0.04626105483368208,-0.06705332334445396,-0.16775182872708874,-0.0427972169034249,-0.21054904563051366
2016-02-10,-0.1393195389198089,0.02082537220788793,-0.11849416671192092,-0.19363935275117833,-0.06856288927946362,-0.262202242030642,-0.11231953891980889,0.04782537220788793,-0.06449416671192097,-0.1666393527511783,-0.04156288927946361,-0.20820224203064194
2016-02-11,-0.1247686494604945,0.024197466019465257,-0.10057118344102921,-0.1927726877687825,-0.06848704918838773,-0.2612597369571703,-0.0967686494604945,0.052197466019465254,-0.044571183441029255,-0.16477268776878248,-0.04048704918838772,-0.20525973695717023
2016-02-12,-0.10286324862401022,0.01165375603266711,-0.09120949259134309,-0.17247119505194583,-0.07123698530853394,-0.24370818036047984,-0.07386324862401022,0.040653756032667104,-0.033209492591343134,-0.1434711950519458,-0.042236985308533925,-0.18570818036047976
2016-02-16,-0.0891839552852936,0.001773521517205296,-0.08741043376808828,-0.15608560094984983,-0.0743376780845851,-0.230423279034435,-0.059183955285293605,0.03177352151720529,-0.027410433768088327,-0.1260856009498498,-0.04433767808458508,-0.1704232790344349
