date,cum_EL_return_21_with_cost,cum_ES_return_21_with_cost,cum_ELS_return_21_with_cost,cum_VL_return_21_with_cost,cum_VS_return_21_with_cost,cum_VLS_return_21_with_cost,cum_EL_return_21_without_cost,cum_ES_return_21_without_cost,cum_ELS_return_21_without_cost,cum_VL_return_21_without_cost,cum_VS_return_21_without_cost,cum_VLS_return_21_without_cost
2021-02-09,-0.06351411623519862,-2.2754273405054932,-2.3389414567406943,-0.15883948677830606,-1.8131132505396372,-1.9719527373179413,1.2214858837648015,-0.9904273405054919,0.23105854325931033,1.126160513221695,-0.5281132505396365,0.598047262682058
2021-02-10,-0.07280685807648848,-2.272626953447334,-2.3454338115238245,-0.16382332536333807,-1.809675458154713,-1.973498783518049,1.2131931419235116,-0.9866269534473322,0.22656618847618012,1.122176674636663,-0.5236754581547124,0.5985012164819501
2021-02-11,-0.06705716577216142,-2.2998602761474918,-2.3669174419196555,-0.15705439335651505,-1.811103085460354,-1.9681574788168672,1.2199428342278387,-1.0128602761474903,0.20708255808034906,1.129945606643486,-0.5241030854603536,0.605842521183132
2021-02-12,-0.05819311686308661,-2.3129995208885554,-2.371192637751644,-0.14600158015586437,-1.8153864551714696,-1.961388035327332,1.2298068831369136,-1.0249995208885538,0.20480736224836033,1.1419984198441369,-0.527386455171469,0.6146119646726672
2021-02-16,-0.06341003830708909,-2.3054850649299086,-2.368895103237,-0.14996341379091016,-1.8008309463624146,-1.9507943601533229,1.2255899616929111,-1.016485064929907,0.20910489676300464,1.139036586209091,-0.5118309463624139,0.6272056398466764
2021-02-17,-0.04354551377466355,-2.29347026323929,-2.337015777013956,-0.12845541268107866,-1.7846095051763127,-1.9130649178573895,1.2464544862253366,-1.0034702632392887,0.24298422298604858,1.1615445873189225,-0.494609505176312,0.6669350821426098
2021-02-18,-0.04673574238643484,-2.284697800124816,-2.3314335425112533,-0.13554250529311182,-1.7765889094292293,-1.9121314147223394,1.2442642576135654,-0.9936978001248149,0.2505664574887511,1.1554574947068894,-0.48558890942922867,0.6698685852776599
2021-02-19,-0.04711906384838693,-2.304692734393017,-2.351811798241406,-0.1387533988122361,-1.7810531559271998,-1.9198065547394343,1.2448809361516133,-1.0126927343930154,0.2321882017585985,1.1532466011877651,-0.4890531559271992,0.664193445260565
2021-02-22,-0.07798008902129262,-2.2708749677196356,-2.3488550567409305,-0.1742385701059547,-1.750912441612617,-1.9251510117185702,1.2150199109787077,-0.9778749677196342,0.23714494325907404,1.1187614298940465,-0.45791244161261646,0.6608489882814292
2021-02-23,-0.0833485817839741,-2.274193190809716,-2.3575417725936925,-0.17684891776866898,-1.7556848173817619,-1.9325337351504293,1.2106514182160262,-0.9801931908097146,0.23045822740631217,1.1171510822313322,-0.4616848173817613,0.65546626484957
