date,cum_EL_return_5_with_cost,cum_ES_return_5_with_cost,cum_ELS_return_5_with_cost,cum_VL_return_5_with_cost,cum_VS_return_5_with_cost,cum_VLS_return_5_with_cost,cum_EL_return_5_without_cost,cum_ES_return_5_without_cost,cum_ELS_return_5_without_cost,cum_VL_return_5_without_cost,cum_VS_return_5_without_cost,cum_VLS_return_5_without_cost
2020-09-09,-1.9744460306147285,-1.5414620655406919,-3.515908096155414,-2.7947426714515937,-1.7919460452058058,-4.586688716657402,-0.7944460306147303,-0.36146206554069166,-1.1559080961554218,-1.6147426714515933,-0.611946045205807,-2.2266887166574016
2020-09-10,-1.9932170495717705,-1.5304904725604265,-3.5237075221321903,-2.807371911940086,-1.7816509049246787,-4.589022816864768,-0.8122170495717723,-0.3494904725604262,-1.1617075221321984,-1.6263719119400855,-0.60065090492468,-2.2270228168647668
2020-09-11,-2.001289843702539,-1.548699432876319,-3.549989276578851,-2.819111476826971,-1.7847595470755788,-4.6038710239025535,-0.8192898437025404,-0.3666994328763187,-1.185989276578859,-1.6371114768269706,-0.6027595470755802,-2.2398710239025523
2020-09-14,-1.9578588590370698,-1.5698737094123607,-3.527732568449424,-2.765621682721595,-1.8200094976999157,-4.585631180421514,-0.7748588590370715,-0.3868737094123603,-1.1617325684494317,-1.5826216827215946,-0.6370094976999171,-2.2196311804215134
2020-09-15,-1.9437562356777336,-1.5779977399822727,-3.5217539756599994,-2.762196047568737,-1.8284892413282936,-4.590685288897034,-0.7597562356777354,-0.39399773998227217,-1.1537539756600075,-1.5781960475687364,-0.644489241328295,-2.222685288897033
2020-09-16,-1.8651108022671934,-1.580532160521758,-3.4456429627889444,-2.6684213544082547,-1.8291262720010355,-4.497547626409293,-0.6801108022671952,-0.3955321605217574,-1.0756429627889526,-1.4834213544082542,-0.6441262720010369,-2.1275476264092927
2020-09-17,-1.869658506881966,-1.571293956956389,-3.4409524638383484,-2.684560425205587,-1.8180772540789991,-4.5026376792845895,-0.6836585068819678,-0.3852939569563886,-1.0689524638383563,-1.4985604252055864,-0.6320772540790005,-2.1306376792845887
2020-09-18,-1.8824218697183355,-1.56144934394263,-3.443871213660959,-2.6978167188015085,-1.8102265814503862,-4.508043300251898,-0.6954218697183372,-0.37444934394262963,-1.0698712136609667,-1.510816718801508,-0.6232265814503877,-2.1340433002518973
2020-09-21,-1.8695280388543425,-1.5402932088276102,-3.409821247681946,-2.68319045025778,-1.7926194403125493,-4.475809890570332,-0.6815280388543442,-0.35229320882760995,-1.033821247681954,-1.4951904502577795,-0.6046194403125508,-2.0998098905703317
2020-09-22,-1.8610391219465343,-1.5465526782949572,-3.4075918002414847,-2.6697084648642537,-1.794296723077734,-4.46400518794199,-0.672039121946536,-0.35755267829495696,-1.0295918002414928,-1.4807084648642532,-0.6052967230777355,-2.08600518794199
2020-09-23,-1.883303842358253,-1.539810755911532,-3.423114598269778,-2.6889915824191952,-1.7934592914536267,-4.482450873872824,-0.6933038423582549,-0.34981075591153166,-1.0431145982697863,-1.4989915824191946,-0.6034592914536282,-2.102450873872824
2020-09-24,-1.8750066997416395,-1.5447593661308792,-3.4197660658725115,-2.6799722907267496,-1.795142403162332,-4.475114693889084,-0.6840066997416413,-0.3537593661308789,-1.0377660658725198,-1.488972290726749,-0.6041424031623334,-2.093114693889084
2020-09-25,-1.8732347284672601,-1.557418627852532,-3.4306533563197847,-2.647682387465622,-1.798163118352701,-4.445845505818325,-0.681234728467262,-0.3654186278525316,-1.0466533563197933,-1.4556823874656215,-0.6061631183527023,-2.0618455058183254
2020-09-28,-1.8530342416591454,-1.5725085484198693,-3.4255427900790076,-2.6291405465306044,-1.8144698678324644,-4.4436104143630715,-0.6600342416591474,-0.379508548419869,-1.0395427900790162,-1.436140546530604,-0.6214698678324657,-2.0576104143630713
2020-09-29,-1.8672236737072394,-1.5593101851426963,-3.4265338588499286,-2.6627650288763522,-1.8062429462111333,-4.4690079750874885,-0.6732236737072415,-0.3653101851426959,-1.038533858849937,-1.468765028876352,-0.6122429462111346,-2.081007975087488
2020-09-30,-1.850852147184781,-1.5680200208817325,-3.4188721680665064,-2.6440948352353737,-1.8139516195607228,-4.458046454796099,-0.655852147184783,-0.37302002088173214,-1.028872168066515,-1.4490948352353734,-0.6189516195607241,-2.068046454796099
2020-10-01,-1.8530548945912322,-1.5721401708035492,-3.425195065394774,-2.643976064218451,-1.8142014529749364,-4.4581775171933895,-0.6570548945912342,-0.3761401708035487,-1.0331950653947828,-1.4479760642184505,-0.6182014529749377,-2.0661775171933896
2020-10-02,-1.8485605952280106,-1.5628759653785473,-3.4114365606065506,-2.6399284214822636,-1.8031949804355931,-4.443123401917859,-0.6515605952280127,-0.36587596537854694,-1.0174365606065594,-1.4429284214822635,-0.6061949804355945,-2.0491234019178592
2020-10-05,-1.8291506438666096,-1.5733602647343792,-3.4025109086009815,-2.61981387872033,-1.806042625730938,-4.4258565044512705,-0.6311506438666116,-0.3753602647343789,-1.0065109086009902,-1.42181387872033,-0.6080426257309396,-2.0298565044512706
2020-10-06,-1.8391209303640912,-1.5665182919797758,-3.4056392223438596,-2.6289150700586115,-1.7986400002687928,-4.427555070327407,-0.6401209303640931,-0.3675182919797754,-1.0076392223438684,-1.4299150700586114,-0.5996400002687943,-2.029555070327407
2020-10-07,-1.8251722910081674,-1.5788015478629212,-3.403973838871081,-2.6096830178640746,-1.801781395754847,-4.4114644136189245,-0.6251722910081693,-0.3788015478629208,-1.00397383887109,-1.4096830178640747,-0.6017813957548485,-2.011464413618924
2020-10-08,-1.8130379028259522,-1.5941075633678359,-3.407145466193781,-2.591645365616512,-1.8092825719694932,-4.400927937586008,-0.6120379028259542,-0.39310756336783553,-1.0051454661937895,-1.3906453656165119,-0.6082825719694946,-1.9989279375860076
2020-10-09,-1.8101889071624566,-1.6300331310087424,-3.440222038171192,-2.587608193819497,-1.8676753272127251,-4.455283521032225,-0.6081889071624584,-0.42803313100874213,-1.0362220381712004,-1.3856081938194966,-0.6656753272127267,-2.051283521032224
2020-10-12,-1.7934664095101747,-1.63280061579611,-3.4262670253062772,-2.531360876205355,-1.8682027286294145,-4.399563604834773,-0.5904664095101765,-0.42980061579610973,-1.020267025306286,-1.3283608762053551,-0.6652027286294161,-1.9935636048347722
