date,cum_EL_return_252_with_cost,cum_ES_return_252_with_cost,cum_ELS_return_252_with_cost,cum_VL_return_252_with_cost,cum_VS_return_252_with_cost,cum_VLS_return_252_with_cost,cum_EL_return_252_without_cost,cum_ES_return_252_without_cost,cum_ELS_return_252_without_cost,cum_VL_return_252_without_cost,cum_VS_return_252_without_cost,cum_VLS_return_252_without_cost
2021-08-09,-0.8352902791956252,-0.26461794401809585,-1.0999082232137212,-1.2648520830638081,0.8662718848743926,-0.3985801981894163,0.574709720804375,1.1453820559819041,1.7200917767862782,0.14514791693619244,2.2762718848743937,2.4214198018105852
2021-08-10,-0.8440030242230573,-0.27282415349249817,-1.1168271777155556,-1.2706877839219508,0.859530355234517,-0.41115742868743443,0.5669969757769429,1.1381758465075018,1.7051728222844438,0.14031221607804986,2.270530355234518,2.410842571312567
2021-08-11,-0.8462386586000823,-0.2833400367724431,-1.1295786953725255,-1.2724681162877636,0.8561466153146374,-0.41632150097312676,0.5657613413999178,1.128659963227557,1.6944213046274739,0.13953188371223718,2.2681466153146386,2.4076784990268747
2021-08-12,-0.8552444333588407,-0.2817726498045927,-1.1370170831634336,-1.2803097337153473,0.8545820350870986,-0.4257276986282492,0.5577555666411594,1.1312273501954073,1.6889829168365658,0.13269026628465347,2.2675820350871,2.400272301371752
2021-08-13,-0.8626377073219995,-0.2898860441508283,-1.1525237514728282,-1.2779433940070246,0.8372577319973855,-0.44068566200963966,0.5513622926780006,1.1241139558491717,1.6754762485271713,0.13605660599297617,2.251257731997387,2.387314337990362
2021-08-16,-0.86226796500653,-0.2846205702220667,-1.1468885352285971,-1.2814116945011707,0.8409333477378192,-0.440478346763352,0.5527320349934701,1.1303794297779333,1.6831114647714023,0.13358830549883005,2.255933347737821,2.3895216532366494
2021-08-17,-0.8710742772999868,-0.2833572166625691,-1.1544314939625562,-1.2833682723408055,0.8443135337321938,-0.43905473860861244,0.5449257227000134,1.1326427833374308,1.677568506037443,0.13263172765919515,2.2603135337321953,2.392945261391389
2021-08-18,-0.886789142580693,-0.27271898635088965,-1.159508128931583,-1.3026032692593794,0.8505977793969598,-0.4520054898624203,0.5302108574193072,1.1442810136491104,1.6744918710684162,0.11439673074062125,2.2675977793969615,2.3819945101375812
2021-08-19,-0.8831186809330474,-0.27019416974870947,-1.1533128506817572,-1.3023077015646494,0.8515682605243537,-0.45073944104029634,0.5348813190669528,1.1478058302512906,1.682687149318242,0.11569229843535127,2.2695682605243555,2.3852605589597053
2021-08-20,-0.880655764346593,-0.2624666301365637,-1.143122394483157,-1.3003873305802855,0.8609026232860969,-0.43948470729418937,0.5383442356534072,1.1565333698634364,1.6948776055168422,0.11861266941971504,2.2799026232860986,2.398515292705812
2021-08-23,-0.8785672917631636,-0.29092703605539927,-1.1694943278185632,-1.300222820284713,0.8319565176261555,-0.4682663026585582,0.5414327082368365,1.1290729639446007,1.670505672181436,0.11977717971528759,2.2519565176261573,2.3717336973414436
2021-08-24,-0.8755238976511843,-0.2951018531593567,-1.1706257508105415,-1.2977765450039407,0.8288754165886109,-0.46890112841533044,0.5454761023488158,1.1258981468406433,1.6713742491894577,0.12322345499605998,2.249875416588613,2.3730988715846713
